id,latitude,longitude,iata
13675,45.032203,-92.354401,
334341,33.392714,-94.441422,
13676,29.992146,-98.044863,
13677,61.527752,-149.496474,
45238,31.808649,-86.52411,
353865,36.282576,-94.473764,
13678,34.50999832,-114.3440018,
13679,38.7602005,-120.5360031,
13680,39.35269928,-122.0940018,
13681,39.55089951,-104.5059967,
324704,26.907,-80.3003471,
13682,30.07390022,-81.81580353,
13683,25.80739628,-80.34191251,
13684,33.601809,-83.848699,
13685,42.0382137,-87.84764528,
13686,38.66590118,-86.00579834,
13687,40.42559814,-88.00060272,
13688,37.64749908,-97.3844986,
13689,39.10419846,-95.2960968,
13690,39.03480148,-84.87270355,
13691,32.433101,-91.315201,
13692,40.843992,-88.56082,
13693,43.96689987,-70.60109711,
299704,42.084385,-83.517015,
13694,45.281799,-92.966599,
13695,39.29199982,-93.38410187,
13696,36.263961,-79.450216,
13697,41.03559875,-99.82980347,
324708,43.600928,-71.466115,
13698,40.540697,-74.506501,
13700,43.0821991,-75.26570129,
13701,41.641701,-83.874901,
13702,34.57619858,-98.48300171,
13703,44.2445,-119.126242,
13704,39.96680069,-76.79969788,
45775,39.91815,-77.045533,
13705,31.8319,-102.2478,
13706,30.378065,-98.376414,
13707,32.879668,-97.334169,
13708,29.87269974,-98.73220062,
13709,37.01100159,-76.36859894,
13710,47.58456421,-122.1295776,
13711,43.26639938,-87.96589661,
346867,32.352929,-95.716227,
13712,33.3465,-97.205803,
13713,64.02709961,-145.6799927,
13714,34.70819855,-112.3339996,
13715,39.98320007,-120.9509964,
13716,34.13420105,-115.1190033,
13717,39.6794014,-102.5910034,
330487,27.825031,-82.703203,
13718,28.02969933,-81.65450287,
13719,28.15751648,-81.23479462,
13720,31.58359909,-81.23320007,
45412,41.493333,-87.523611,
13721,41.81029892,-88.16829681,
13722,40.91199875,-86.87390137,
13723,41.625301,-88.574501,
13724,37.60419846,-97.35890198,
13725,39.2733,-94.880203,
13726,36.765292,-84.199305,
13727,30.24600029,-93.40850067,
13728,41.37360001,-89.34449768,
45449,44.635278,-68.6325,
13729,46.28590012,-89.27749634,
13730,47.752699,-95.334967,
322511,38.425983,-91.245396,
13731,39.2806015,-94.6713028,
13732,36.51100159,-77.89150238,
13733,47.66109848,-97.59200287,
13734,41.07920074,-96.15309906,
13735,40.317299,-74.159599,
13736,32.95840073,-105.9629974,
13737,43.153892,-79.030216,
13738,41.604533,-83.867281,
13739,41.070843,-83.683591,
13740,36.42238,-94.80418,
13741,44.78430176,-120.9550018,
13742,40.03340149,-76.66639709,
13743,40.22790146,-77.08860016,
13744,47.236602,-117.421424,
13745,28.45859909,-96.29190063,
13746,28.87940025,-99.99060059,
13747,36.2159996,-83.30079651,
13748,29.36079979,-96.62249756,
13749,29.562397,-95.091146,
13750,38.857133,-77.227806,
13751,48.2643013,-121.5920029,
13752,44.046404,-87.992817,
349504,29.486632,-96.041286,
13753,30.0336,-96.6847,
13754,58.59170151,-134.8999939,
13755,35.052948,-92.053904,
13756,35.201657,-113.361804,
13757,38.457706,-120.041991,
13758,33.698066,-115.638185,
13759,38.388901,-107.822998,
13760,31.6238,-97.022499,
429764,27.714415,-82.366086,
13761,29.51079941,-82.86009979,
13762,29.38299942,-82.45480347,
13763,33.88249969,-84.43579865,
13764,43.23559952,-93.20829773,
13765,39.57170105,-85.15859985,
13766,39.181366,-89.640291,
13767,38.976593,-87.022727,
13768,38.7806015,-99.22119904,
13769,38.03329849,-85.80079651,
13770,30.1814003,-93.20829773,
353039,39.175278,-76.2425,
13771,42.98680115,-82.42919922,
13772,45.135399,-95.516701,
13773,38.633293,-90.311523,
13774,38.884566,-91.970003,
13775,35.06769943,-78.93419647,
13776,46.57160187,-98.68840027,
13777,41.02669907,-96.5306015,
505286,44.718915,-71.597143,
13778,41.31166667,-74.764,
45673,42.265767,-75.310033,
13779,41.64699936,-81.00869751,
13780,41.57450104,-81.07569885,
13781,35.845601,-99.337304,
13782,45.370283,-123.0659,
13783,39.92950058,-76.77079773,
13784,41.36840057,-77.07109833,
13785,47.23550034,-117.0439987,
13786,30.920684,-97.540455,
13787,32.92658,-97.55957,
336236,35.815308,-88.894997,
13788,32.78730011,-96.73470306,
13789,29.1719,-100.641998,
13790,44.002701,-115.811996,
13791,36.70209885,-77.54000092,
13792,47.849029,-118.333442,
13793,45.239715,-91.507296,
45898,46.717011,-118.097509,
508197,31.748061,-101.565922,
13794,32.445999,-98.371201,
13795,70.715599,-154.407037,
45294,31.619611,-110.047361,
13796,34.074501,-117.268997,
13797,35.256901,-118.833,
13798,40.04719925,-104.2089996,
13799,30.463706,-85.179669,
13800,30.58460045,-83.707901,
13801,31.833506,-83.219354,
13802,39.76279831,-86.50170135,
13803,41.55199814,-89.13150024,
13804,40.56840134,-85.3443985,
13805,41.49420166,-90.31279755,
13806,37.9333992,-95.21720123,
13807,36.89870071,-88.84670258,
13808,34.037484,-118.689364,
13809,29.82239914,-92.13819885,
13810,39.77890015,-89.77839661,
45448,44.065175,-69.533522,
13811,45.697201,-96.431395,
13812,38.69369888,-90.26959991,
13813,39.04000092,-91.13040161,
13814,40.55849838,-76.55960083,
13815,35.09640121,-76.62969971,
505975,43.065433,-71.499219,
13816,40.1867981,-74.15070343,
505751,42.327207,-74.063501,
13817,43.00559998,-77.29139709,
13818,41.619947,-83.618097,
13819,40.06090164,-82.44319916,
13820,33.950102,-97.150297,
13821,45.32369995,-123.0189972,
13822,40.29180145,-75.46630096,
13823,40.52230072,-78.39700317,
13824,29.28359985,-98.50029755,
13825,28.445138,-100.156431,
13826,32.05989838,-97.79470062,
13827,33.573871,-101.899118,
13828,29.28660011,-100.4339981,
13829,38.88430023,-77.3792038,
13830,46.733168,-119.711163,
13831,43.18109894,-87.96340179,
45888,47.111011,-120.710742,
301206,32.35515,-96.145665,
13832,31.4188,-101.482002,
45250,60.593067,-151.327956,
13833,36.2961998,-92.21600342,
45288,34.754428,-112.119614,
13834,44.49169922,-69.99120331,
13835,45.73020172,-115.5279999,
13836,33.67779922,-118,
13837,37.065497,-120.567,
13838,39.79389954,-105.4940033,
13839,39.68399811,-80.86229706,
13840,47.14160156,-117.2360001,
13841,27.35063,-80.244784,
13842,30.102663,-85.479555,
13843,42.19499969,-84.03079987,
13844,32.3484993,-81.31980133,
13845,41.30400085,-94.4509964,
13846,38.4467,-86.260803,
13847,38.31219864,-88.93609619,
13848,40.48089981,-86.15809631,
13849,41.89920044,-89.17040253,
13850,40.27690125,-94.00769806,
13851,37.38669968,-99.86530304,
13852,37.94419861,-83.99780273,
13853,29.75886,-93.64891,
13854,41.084106,-89.756627,
13855,42.970966,-82.847459,
13856,44.18659973,-93.7141037,
13857,39.08250046,-94.57689667,
13858,39.72919846,-92.94439697,
13859,35.846156,-78.179049,
13860,46.90750122,-102.4909973,
13861,41.44580078,-95.95670319,
13862,41.000099,-74.082901,
346785,43.042265,-76.139374,
345561,36.092013,-80.788975,
13863,42.11669922,-78.31559753,
13864,41.2592,-84.793601,
13865,40.50370026,-83.09020233,
13866,36.3172,-97.816101,
13867,43.88019943,-117.0080032,
13868,41.87310028,-80.45899963,
13869,40.68560028,-80.31009674,
13870,41.480371,-71.297117,
336196,34.919165,-82.24502,
13871,32.53430176,-101.7249985,
13872,31.74740028,-97.24610138,
45795,36.281502,-82.861497,
13873,32.41640091,-97.09190369,
13874,29.509683,-100.37324,
13875,38.21670151,-93.41690063,
13876,36.93510056,-82.64489746,
13877,45.80210114,-121.4800034,
13878,43.58890152,-87.78430176,
45911,48.984167,-119.298333,
45920,39.1659,-80.650806,
349509,30.535835,-95.083707,
13879,29.248497,-98.475807,
13880,64.46749878,-144.9210052,
505727,36.349669,-92.450489,
13881,33.46080017,-112.3519974,
13882,43.986944,-70.618611,
13883,38.139856,-120.094662,
13884,37.083646,-120.500951,
13885,32.779887,-115.568652,
13886,39.83580017,-104.4219971,
347727,26.077222,-80.250833,
13887,30.6704998,-84.41410065,
13888,28.550512,-81.52729,
13889,32.743904,-81.614084,
13890,41.27640152,-85.27110291,
13891,41.88750076,-88.34359741,
13892,40.5392,-87.469498,
13893,42.05849474,-88.0192624,
13894,38.2584,-100.879997,
13895,38.01480103,-84.84159851,
13896,30.202297,-92.019866,
13897,42.06914106,-88.14243212,
506083,30.955972,-90.54681,
342447,39.621304,-75.837468,
13898,43.133302,-85.724998,
13899,47.59640121,-96.021698,
13900,39.9693985,-92.69689941,
13901,39.430599,-92.433502,
13902,41.52920151,-75.94689941,
13903,36.15990067,-77.62470245,
13904,40.70750046,-99.08149719,
13905,43.35839844,-71.44120026,
13906,41.652302,-74.6968,
346524,41.492778,-74.104361,
13907,40.839808,-83.28053,
13908,41.257302,-83.206001,
13909,35.282739,-97.61982,
13910,45.4139764,-122.5584286,
13911,40.608101,-80.290297,
13912,40.711355,-80.321908,
13913,33.268952,-97.451849,
13914,35.402675,-102.807605,
13915,31.50009918,-105.0839996,
346835,35.925865,-87.285095,
13916,29.38500023,-95.16130066,
13917,33.14730072,-96.97579956,
13918,42.519727,-105.020068,
13919,38.873908,-77.240989,
13920,48.00510025,-122.1340027,
13921,45.3125,-92.5891037,
13922,31.322399,-95.439101,
13923,58.931892,-157.044775,
13924,61.502267,-149.594135,
322467,34.5975,-92.9369444,
45287,33.608333,-112.179597,
13925,37.12080002,-119.987999,
13926,36.71770096,-119.137001,
13927,38.966362,-104.755997,
13928,26.01871065,-80.18131524,
45345,28.329336,-81.54285,
13929,33.163124,-84.210258,
323365,32.83455,-83.63606,
345594,43.524278,-116.406997,
13930,39.08000183,-88.54419708,
13931,38.39390182,-86.94080353,
13932,41.84809875,-87.94439697,
13933,37.3675,-96.878402,
13934,38.11119843,-83.87349701,
13935,32.495433,-93.75078,
13936,42.423599,-90.504303,
325540,38.793703,-77.012143,
13937,44.4333992,-70.21620178,
15659,42.0653,-85.241602,
13938,48.37139893,-95.7881012,
13939,37.09030151,-93.76940155,
13940,34.15209961,-78.10549927,
13941,40.39139938,-95.85279846,
13942,40.69319916,-74.05370331,
348209,39.84355,-119.6865,
13944,39.3628006,-84.34130096,
13945,41.50590134,-81.60489655,
13946,35.503044,-97.468178,
13947,44.2790218,-120.9021109,
13948,40.58340073,-79.89980316,
13949,40.7840004,-77.20659637,
13950,30.60210037,-97.81890106,
13951,32.874001,-97.6614,
13952,29.5466,-98.410598,
13953,36.50920105,-82.68170166,
13954,29.79940033,-98.08499908,
13955,29.781601,-95.914703,
13956,37.88819885,-78.28579712,
13957,48.54079819,-117.8889999,
13958,42.571701,-88.203102,
346185,29.826004,-94.511068,
13959,29.28720093,-95.35970306,
13960,36.20240021,-80.86810303,
318191,64.7717611,-147.2466917,
13961,61.73310089,-150.526001,
13962,34.937599,-90.470901,
13963,45.65420151,-68.94950104,
13964,33.65980148,-117.7669983,
13965,39.17720032,-106.8560028,
13966,25.54649925,-80.46559906,
13967,29.50219917,-81.57839966,
13968,33.50429916,-85.01719666,
13969,39.500801,-86.691902,
13970,40.63619995,-85.68800354,
13971,41.87250137,-89.48390198,
13972,40.75139999,-86.98110199,
13973,38.20970154,-89.99669647,
13974,55.91630173,-131.8009949,WYB
13975,37.020432,-94.799832,
13976,38.542665,-84.841949,
13977,32.267501,-93.726818,
45967,43.753056,-70.259167,
13978,42.04059982,-83.30349731,
13979,48.37889862,-95.81169891,
13980,39.99530029,-91.68900299,
13981,37.296929,-94.195361,
13982,35.543262,-78.750386,
13983,46.29499817,-103.4319992,
13984,41.16609955,-97.03140259,
13985,40.42649841,-74.14040375,
13943,43.081362,-78.779447,
13987,41.258037,-81.969729,
13988,41.41256,-81.772839,
13989,36.673853,-96.325276,
13990,43.30789948,-117.8939972,
46300,39.987028,-75.415944,
45746,41.373611,-79.306944,
13992,29.06139946,-98.8003006,
13993,32.020401,-97.33110046,
13994,26.168486,-97.666579,
42768,32.934123,-97.095366,
13995,46.364638,-117.062009,
13996,38.24639893,-78.47530365,
13997,48.49010086,-122.8320007,CWS
46301,44.577514,-91.211612,
349511,32.739206,-97.917739,
13998,29.052999,-96.262199,
13999,61.68500137,-149.9799957,
45278,61.481839,-149.744019,
14000,34.852901,-92.048203,
14001,44.159078,-88.561858,
14002,34.543209,-117.264528,
14003,39.32490158,-121.0759964,
14004,40.02780151,-105.2839966,
14005,36.608398,-94.872498,
14006,28.04199982,-82.09230042,
14007,29.55270004,-82.86869812,
14008,31.491298,-85.017078,
301235,46.04886429,-115.8696914,
14009,39.88339996,-85.70249939,
14010,41.79669952,-89.2303009,
14011,41.68420029,-86.25309753,
14012,39.444221,-90.557719,
341059,37.836203,-96.295261,
14013,37.87129974,-84.61049652,
14014,30.411897,-90.079914,
328974,46.134466,-67.843133,
45481,46.980073,-88.549571,
14015,48.37770081,-95.75440216,
14016,36.986698,-90.543297,
14017,39.329833,-94.557931,
14018,40.88389969,-77.90720367,
14019,36.13430023,-78.2818985,
14020,47.323298,-99.001198,
14021,40.28079987,-100.1790009,
14022,40.5381012,-74.52690125,
14023,43.087002,-78.811401,
14024,41.20980072,-80.68309784,
14025,39.817299,-83.755798,
14026,35.38479996,-95.17639923,
14027,43.69480133,-124.1380005,
14028,39.79119873,-76.14160156,
14029,40.97290039,-76.60410309,
14030,28.16970062,-98.88999939,
14031,28.11560059,-97.93080139,
14032,33.31051,-96.73808,
14033,26.073099,-97.537498,
45861,40.708044,-112.183056,
14034,36.80680084,-76.73799896,
351635,37.663873,-79.810749,
14035,47.173504,-119.747002,
46302,44.367614,-91.332728,
301236,47.09142606,-120.5897784,
430429,30.235,-101.663472,
14036,34.467908,-101.295706,
14037,34.62639999,-84.10639954,
14038,32.088698,-84.372498,
14039,64.6473999,-151.8099976,
14040,58.134516,-133.729105,
14041,60.476933,-151.17136,
14042,61.541579,-149.459102,
14043,60.50360107,-150.9360046,
14044,60.475686,-150.929875,
14045,63.73839951,-148.8820038,
14046,61.62129974,-149.6150055,
14047,61.64680099,-149.048996,
325539,33.427258,-86.340837,
321982,34.99375,-87.3419444,
325100,33.86482,-86.310835,
321979,33.600448,-85.864283,
323172,30.277882,-87.54342,
318200,31.2899028,-85.5404778,
318197,31.064693,-85.438981,
323165,31.000911,-86.313655,
14048,30.46689987,-87.54160309,
14049,36.4245,-93.6936,
14050,33.04999924,-91.34159851,
14051,35.55720139,-92.13210297,
14052,35.15110016,-90.81559753,
45300,35.292222,-91.890196,
14053,33.81119919,-92.42569733,
330191,35.795794,-90.802375,
329254,34.317812,-90.857025,
353043,34.665085,-91.17665,
334253,35.956471,-90.812978,
45944,33.625006,-111.921967,
347461,31.938611,-109.588333,
14054,40.77529907,-89.67590332,
14055,42.96260071,-70.8286972,
14056,39.8844986,-82.5891037,
14057,41.925302,-72.457066,
14058,43.032903,-91.346586,
14059,41.5483017,-92.5345993,
14061,34.41469955,-116.6230011,
14062,35.17670059,-118.927002,
14063,40.572242,-122.396637,
45307,33.838461,-116.543899,
14064,36.90629959,-119.1289978,
14065,36.338799,-120.110001,
14066,33.86109924,-117.8820038,
14067,33.7641,-116.4049,
14068,38.4618988,-122.4150009,
14069,36.703602,-120.135002,
14070,37.836169,-122.266741,
14071,36.82379913,-119.6679993,
14072,34.188301,-118.600998,
14073,38.354765,-119.520972,
14074,33.980801,-118.404999,
14075,33.980111,-118.407721,
14076,33.974998,-118.416,
14077,38.664101,-114.632004,
14078,38.696463,-120.732858,
14079,40.07170105,-105.0339966,
14080,38.75505,-105.383311,
14081,38.841538,-107.877213,
14082,40.038898,-104.624001,
14083,40.604198,-103.939003,
14084,40.299999,-104.230003,
14085,38.760278,-104.101389,
14086,40.34080124,-104.822998,
14087,38.36330032,-104.737999,
14088,37.85279846,-107.5749969,
14089,41.113899,-83.684402,
14090,41.233898,-81.170403,
14091,41.3512001,-81.09950256,
14092,41.2384,-81.253799,
14093,45.045739,-101.605696,
14094,24.58151,-81.742117,
14095,24.648938,-81.578357,
338724,26.878429,-81.140042,
338727,26.797887,-81.525448,
322215,28.389166,-81.488496,
14096,26.69560051,-81.49060059,
355666,30.078508,-81.710386,
14097,26.49023,-81.933352,
14098,28.99029922,-82.33039856,
14099,25.853201,-80.247002,
14100,30.316221,-81.664562,
6647,30.76128,-85.682373,
14101,26.62260056,-80.30529785,
14102,28.062226,-81.954315,
14103,30.622994,-83.285651,
14104,29.01409912,-81.98449707,
14105,28.01689911,-81.67500305,
14106,30.245501,-82.778503,
14107,27.441653,-80.584953,
14108,29.904057,-81.68515,
14109,26.714275,-80.058292,
14110,29.0802002,-81.04669952,
14111,29.86860085,-82.63459778,
14112,27.44389915,-80.56510162,
45352,27.390033,-82.435448,
14113,40.53340149,-80.5401001,
14114,47.46220016,-100.4869995,
14115,40.396478,-78.453723,
14116,33.948464,-83.407071,
14117,33.79930115,-84.38559723,
14118,30.777552,-83.205729,
14119,32.66329956,-82.07530212,
14120,32.58100128,-83.2677002,
14121,34.63230133,-85.44719696,
43031,33.761964,-84.395469,
14123,33.74359894,-84.87640381,
14124,33.79230118,-84.32550049,
14125,33.5705986,-84.89779663,
14126,43.658199,-116.750999,
14127,33.35919952,-85.11750031,
341062,33.046389,-84.661111,
14128,40.155392,-85.318923,
14129,41.49349976,-92.14820099,
14131,42.06389999,-91.63430023,
14132,41.860886,-90.190349,
14133,41.00310135,-91.95210266,
14134,43.083402,-92.311034,
14135,41.41249847,-92.90989685,
43043,46.72805786,-117.0009995,
14136,39.56200027,-86.11250305,
14137,39.911999,-86.046095,
14138,40.065822,-86.904552,
14139,38.0033989,-87.75640106,
14140,41.701698,-86.249496,
14141,38.0931,-87.349503,
14142,41.297298,-85.483299,
14143,39.582802,-86.179821,
14144,41.27090073,-87.57779694,
355668,41.605111,-89.740611,
14145,42.368401,-87.991699,
14146,40.427631,-89.603832,
14147,42.067723,-87.993396,
14148,41.715801,-89.334198,
14149,42.1306,-88.502899,
14150,42.127336,-88.529991,
14151,41.51890183,-88.83760071,
14152,41.5439,-88.9934,
14153,41.50139999,-84.87830353,
14154,38.239564,-87.78707,
14155,41.614205,-87.524093,
14156,41.610488,-86.72563,
14157,38.58190155,-86.25360107,
14158,40.2358017,-87.35079956,
14159,41.371946,-85.772778,
14160,40.03749847,-85.41059875,
14161,42.298599,-89.2425,
14162,38.5245018,-90.05690002,
14163,40.142911,-89.092276,
14164,40.13169861,-87.53610229,
14165,42.12139893,-88.37809753,
14166,41.91260421,-87.93784529,
14167,38.914077,-89.669809,
14168,41.728482,-88.27193,
14169,38.47639847,-90.23619843,
321978,37.057006,-85.06754,
14170,59.44689941,-135.322998,
14171,37.083401,-97.964203,
14172,42.54029846,-96.48500061,
14173,60.871449,-146.690297,TEK
14174,39.271085,-95.31705,
353045,39.247744,-99.297533,
14175,38.85082,-95.467906,
14176,37.52920151,-94.69609833,
14177,39.63330078,-95.43920136,
14178,37.7962,-95.341904,
14179,38.626932,-94.767852,
14180,38.958302,-100.800003,
14181,39.83060074,-100.5810013,
14182,37.849197,-97.510239,
345682,38.316108,-84.060109,
14183,38.802661,-84.661861,
14184,38.0760994,-85.23670197,
347533,36.828549,-85.122988,
346549,37.011784,-85.904846,
14185,33.83420181,-118.262001,
14186,34.00419998,-117.9369965,
14187,30.6942997,-91.74639893,
14188,30.522159,-91.530855,
14189,29.46023,-89.67766,
14190,29.703216,-90.564659,
14191,30.4829998,-93.22879791,
14192,30.12520027,-92.21959686,
14193,29.777995,-93.299847,
14194,29.865126,-89.829304,
14195,29.27630043,-89.24199677,
14196,31.752241,-93.077885,
351178,29.999507,-93.138592,
14198,42.35779953,-87.86560059,
14199,42.37860107,-87.83260345,
14200,38.930605,-88.155928,
14201,40.11729813,-88.75900269,
14202,41.69749832,-89.14430237,
14203,41.73682,-89.175941,
14204,39.352501,-89.300903,
14205,38.26169968,-89.47090149,
14206,29.266899,-89.341698,
14207,29.694289,-91.099798,
14208,29.794064,-92.146121,
14209,29.9244,-90.189201,
14210,35.227901,-91.093201,
14211,35.299,-93.681702,
14212,36.37820053,-90.16619873,
14213,42.49869919,-71.4776001,
14214,42.49340057,-71.54370117,
45469,41.780556,-70.947222,
14215,39.06669998,-75.73329926,
14216,38.70339966,-75.85099792,
14217,39.68500137,-77.31829834,
14218,39.42169952,-77.41419983,
14219,39.5992012,-77.76390076,
14220,38.30009842,-76.6371994,
14221,38.3893013,-75.07209778,
14222,38.00040054,-75.58300018,
14223,38.85649872,-76.36160278,
14224,38.73609924,-76.3167038,
14225,42.51390076,-83.48940277,
14226,42.572175,-83.395066,
14227,42.277802,-85.890297,
14228,42.118428,-85.510166,
14229,43.922199,-82.748595,
14230,41.89038,-83.673023,
14231,43.110298,-84.126404,
14232,42.38059998,-85.57749939,
14233,43.33919907,-83.47609711,
14234,42.220901,-83.476601,
14235,44.797978,-95.420809,
14236,44.954778,-93.093953,
14237,47.82849884,-92.09970093,
14238,43.7052002,-92.46070099,
14239,46.31940079,-93.83080292,
14240,45.091599,-92.9991,
14241,48.34280014,-96.88089752,
14242,47.2983017,-96.53029633,
14243,48.06999969,-96.27890015,
14244,44.856899,-93.309899,
14245,40.42079926,-93.59880066,
14246,38.97499847,-94.3946991,
14247,39.473129,-91.709034,
14248,39.84999847,-91.73349762,
14249,36.599405,-94.366297,
14250,39.43190002,-94.8030014,
14251,39.33470154,-94.81269836,
14252,39.483299,-94.466904,
14253,39.5667,-94.414703,
14254,39.529202,-94.450203,
14255,32.603484,-89.980216,
324880,34.710888,-89.719194,
346028,32.602777,-90.192781,
345691,32.37409,-90.437061,
347886,46.080271,-114.178644,
45966,43.746717,-92.7245,
14256,29.952649,-90.08256,
14257,41.245899,-73.962097,
14258,40.83760071,-73.71620178,
14259,42.07780075,-83.98609924,
14260,48.62559891,-103.9300003,
14261,39.73559952,-75.39769745,
14262,40.39820099,-75.56430054,
14263,47.35749817,-97.02809906,
14264,48.68780136,-101.3499985,
14265,46.349998,-97.694298,
14266,47.51720047,-97.33370209,
14267,48.92829895,-100.5780029,
14268,35.158501,-76.762703,
14269,34.5279007,-77.85030365,
14270,36.25350189,-75.78849792,DUF
45681,35.596389,-78.098611,
14271,35.71302795,-81.26674652,
14272,35.93379974,-78.24669647,
14273,36.05540085,-79.3266983,
14274,36.37983,-80.17412,
14275,35.53490067,-78.6964035,
14276,35.72740173,-79.91110229,
14277,47.03609848,-102.7779999,
14278,48.372796,-97.320099,
14279,47.35969925,-99.62259674,
14280,47.682499,-103.727997,
14281,48.85219955,-98.74819946,
14282,42.27472,-103.53177,
14283,41.06669998,-101.3679962,
14284,41.01110077,-97.81140137,
345006,40.327906,-100.790951,
14285,39.80149841,-74.75959778,
14286,39.73899841,-74.96679688,
14287,39.48130035,-75.40529633,
14288,41.057212,-74.770181,
14289,40.44229889,-74.50460052,
14290,40.789369,-74.465786,
14291,40.71760178,-74.89209747,
14292,39.571458,-75.214891,
14293,40.6094017,-74.26000214,
14294,39.31819916,-75.20629883,
14295,42.64528,-74.390514,
14296,42.94309998,-75.75360107,
14297,43.08610153,-73.80200195,
14298,43.22259903,-77.81060028,
14299,41.864702,-73.679515,
14300,42.29169846,-75.0667038,
14301,42.7132988,-75.88999939,
14302,41.084891,-73.805332,
45668,42.909234,-78.874361,
45956,32.935278,-106.045278,
337127,36.326445,-78.591701,
14303,41.6833992,-75.01629639,
14304,42.76340103,-74.27850342,
14305,43.843399,-76.094704,
14306,40.7779007,-73.70510101,
14307,42.42509842,-76.71499634,
14308,41.782816,-73.752704,
14309,42.89369965,-73.50789642,
14310,41.01911,-73.91819,
14311,43.198007,-73.632524,
14312,39.67919922,-83.8707962,
45702,40.62205,-80.58566,
14313,41.211246,-81.97312,
14314,40.900299,-81.533699,
14315,40.35279846,-83.0510025,
14316,39.12509918,-82.28320313,
14317,41.03419876,-80.78170013,
14318,41.14580154,-81.51860046,
14319,39.780102,-83.899902,
14320,41.63779831,-81.10140228,
14321,41.54999924,-81.5664978,
14322,41.334202,-84.163597,
14323,41.20729828,-84.2696991,
14324,39.86259842,-84.04160309,
14325,41.52059937,-83.27519989,
14326,41.2995,-83.011299,
14327,40.06900024,-82.13600159,
14328,34.03179932,-97.67780304,
14329,35.620398,-95.744202,
14330,34.976866,-99.501261,
14331,36.308794,-95.304025,
14332,35.150101,-97.866997,
14333,35.533401,-97.579201,
14334,35.22919846,-97.43969727,
14335,36.042243,-95.954862,
14336,35.989201,-97.573095,
14337,36.13430023,-95.96640015,
14338,45.35820007,-117.6340027,
14339,43.41930008,-118.5759964,
14340,44.82292,-122.680507,
14341,45.586077,-121.22211,
14342,44.311211,-121.456958,
14343,45.5430206,-122.6705128,
14344,45.63679886,-121.5910034,
14345,45.05400085,-122.9069977,
14346,44.0904007,-119.2900009,
14347,45.32429886,-122.4720001,
14348,45.06529999,-88.42649841,
14349,40.020901,-76.423897,
14350,41.865838,-79.206684,
14351,40.80390167,-75.29699707,
14352,41.708053,-75.287872,
14353,41.84230042,-75.43630219,
14354,41.10290146,-76.80549622,
14355,40.245398,-74.9913,
14356,40.115687,-75.34437,
14357,40.454389,-79.939688,
14358,39.98260117,-76.6733017,
14359,40.70500183,-76.23639679,
14360,40.07509995,-75.28299713,
14361,40.15010071,-75.34960175,
14362,40.396,-75.834503,
14363,40.00722222,-77.64527778,
14364,39.8246994,-76.62999725,
14365,39.943902,-76.742302,
46086,40.366664,-77.341667,
45745,41.475008,-79.126108,
14366,40.23059845,-76.83660126,
14367,41.90620041,-79.84670258,
14368,39.98789978,-75.49099731,
45767,41.949786,-75.588953,
14369,40.3979,-76.5989,
14370,41.21060181,-76.77330017,
14371,40.61899948,-79.7378006,
14372,40.5387001,-80.11730194,
14373,41.32780075,-77.7358017,
14374,41.42620087,-78.57859802,
14375,43.560802,-100.743642,
14376,29.163743,-95.401454,
14377,45.42850113,-122.9420013,
14378,45.587416,-113.45767,
14379,48.99860001,-111.9779968,
14380,33.59339905,-97.21929932,
14381,28.615516,-97.616302,
14382,30.09289,-95.651487,
14383,30.39240074,-96.07749939,
14384,29.56329918,-95.24970245,
14385,34.18090057,-101.836998,
14386,32.34179,-95.291918,
14387,30.58709908,-96.63410187,
14388,28.439699,-96.434998,
14389,31.83989906,-94.96130371,
14390,29.859699,-98.741402,
14391,31.418884,-100.470575,
14392,29.91379929,-94.20819855,
14393,27.072788,-98.935425,
14394,27.10589981,-98.20580292,
14395,31.22624,-98.4612,
14396,29.599505,-99.846325,
14397,31.67919922,-98.66359711,
14398,29.20030022,-96.55439758,
14399,26.383699,-98.333603,
14400,32.421001,-100.810997,
14401,29.0272007,-98.28669739,
14402,36.43560028,-87.09140015,
14403,35.320599,-85.8536,
14404,36.15359879,-86.80889893,
14405,35.970798,-86.393097,
14406,35.17279816,-89.5625,
45974,35.133806,-89.186806,
14408,36.07500076,-87.375,
14409,35.04499817,-88.26439667,
14410,35.97750092,-83.22640228,
14411,35.95780182,-83.2960968,
14412,33.094436,-97.427305,
14413,32.863061,-97.397822,
14414,29.83130074,-97.8891983,
14415,29.9599,-97.985298,
14416,33.183201,-97.2545,
14417,28.625657,-96.682745,
14418,30.03300095,-95.501297,
14419,29.9111,-94.339103,
14420,34.40380096,-102.4540024,
14421,29.0541,-95.962502,
14422,33.82820129,-98.5727005,
14423,31.514099,-97.200302,
14424,30.411221,-97.877669,
14425,32.79180145,-96.56359863,
14426,32.96680069,-97.27529907,
14427,32.21709824,-102.1600037,
14428,29.5468998,-95.01689911,
14429,32.06891,-102.02557,
14430,35.10760117,-102.038002,
14431,33.3586998,-94.43769836,
14432,49,-107.8259964,
14433,47.62670135,-105.0759964,
14434,37.273611,-75.971944,
14435,36.60229874,-82.21510315,
14436,37.30569839,-77.39440155,
14437,37.28739929,-77.27110291,
14438,37.29570007,-77.27110291,
14439,37.18899918,-78.82969666,
14440,36.871799,-78.713303,
14441,37.033501,-79.699799,
