Id,Name,Type,Latitude Deg,Longitude Deg
320390,KoÅ¡Å¥any nad Turcom Airstrip,small_airport,49.0167622,18.8951041
322441,DolnÃ¡ Å tubÅˆa Airstrip,small_airport,48.834808,18.843625
323648,MokraÄ Airstrip,small_airport,49.0964161,19.7334988
349574,VavreÄka Airfield,small_airport,49.3911,19.46712
317682,RuÅ¾omberok,small_airport,49.085833,19.370278
30119,Martin,small_airport,49.0653,18.9508
317756,JasnÃ¡,small_airport,49.048056,19.506667
46548,AerÃ³dromo Torraccia,small_airport,43.948895,12.511411
29981,Ä°stanbul Hezarfen Airfield,small_airport,41.1036,28.547701
316378,Vinnytsia Aircraft Sports Club - Sutysky Airport,small_airport,49.066667,28.44166
316429,Filiutka,small_airport,49.335903,29.270067
318220,Pohrebyshche,small_airport,49.4943236,29.2417992
320731,Kryzhopil Airstrip,small_airport,48.35874,28.860397
44684,Kalynivka Air Base,small_airport,49.485372,28.539097
320856,Turiisk Airfield,small_airport,51.021679,24.618763
35028,Lutsk Air Base,small_airport,50.788683025,25.348291397
34999,Zhovtneve Air Base,small_airport,50.910999298,24.451999664
28146,Lutsk Airport,small_airport,50.678404,25.487165
44429,Sievierodonetsk Airport,small_airport,48.900926,38.54279
342019,Luhansk Aviation Sports Club Airfield,small_airport,48.50259,39.150295
326004,Novopavlivka Airstrip,small_airport,48.13629,36.73524
510538,Apostolove Airfield,small_airport,47.657898,33.752977
46368,Kam'yanka Airfield,small_airport,48.552552,35.01729
324103,Orekhovo Airfield,small_airport,48.20211,35.021351
46264,Mayske Airfield,small_airport,48.491944,35.625933
46265,Mospyne Airfield,small_airport,47.841620694,38.100843430
342021,Blagodatnoye Delta-Paradrome,small_airport,47.9042,38.5194
31774,Kramatorsk Airport,small_airport,48.706799,37.630922
46266,Yenakiyeve Airfield,small_airport,48.179565,38.201866
46267,Valeryanivka Airfield,small_airport,47.628842781,37.399778366
316280,Andrushivka,small_airport,50.0193428,28.9912024
320485,Chervonobirka Airstrip,small_airport,50.588009,29.264402
320486,Shevchenkove Airstrip,small_airport,50.876703,29.071036
320502,Korostelivka Airstrip,small_airport,50.557511,28.781421
321490,Malyn Airstrip,small_airport,50.786675,29.246711
322575,Hardyshivka Airstrip,small_airport,49.898809,28.436614
323947,Nova Vasylivka Airstrip,small_airport,50.3228953,28.3612108
302309,Zhytomyr Airport,small_airport,50.270556,28.738611
35051,Ovruch Air Base,small_airport,51.271366119,28.720836639
320590,Lidavo Airstrip,small_airport,50.4681472,26.2177308
335516,Voroniv Airfield,small_airport,50.695956,26.699958
34982,Dubno Air Base,small_airport,50.450000763,25.833299637
332720,Kosino Spa Resort,small_airport,48.253128,22.49937
46263,Shiroke Airfield,small_airport,47.918873079,34.957466125
351423,Korsak Airport,small_airport,46.7513,35.6342
351115,Shyroke Airport,small_airport,46.94635,34.91222
351114,Vesele Airport,small_airport,47.0369,34.91204
353281,Ximik Airport,small_airport,47.34706,35.142817
320733,Smodna Airfield,small_airport,48.306675,25.14064
332158,Pidhirya Airfield,small_airport,48.788823,24.476531
332951,Pidverbtsi Airstrip,small_airport,48.78682,25.217443
321183,Ksaverivka Airfield,small_airport,50.005647,30.197924
321200,Dymer Airstrip,small_airport,51.0071035,29.9782477
321666,Palianychyntsi Airstrip,small_airport,50.0129543,29.9795159
324581,Romashky Airstrip,small_airport,49.7354043,30.5536534
329681,Gogoliv Airfield,small_airport,50.515308,31.046581
321106,Zabroshennyy Airport,small_airport,49.532738,29.887719
342082,Borodyanka Aerodrome,small_airport,50.6661,29.9329
44436,Kyiv Chaika Airfield,small_airport,50.431185,30.30093
35108,Vasylkiv Air Base,small_airport,50.233299255,30.299999237
315770,Nalyvaikivka Airfield,small_airport,50.479167,29.735833
321199,Buzova Glider Field,small_airport,50.401711,30.053718
46365,Kanatove Air Base,small_airport,48.561364587,32.387207150
31744,Kirovograd Airport,small_airport,48.542800903,32.284999847
44307,Yukharina Balka Airfield,small_airport,44.549003,33.488613
44309,Sevastopol Kozachya Bay Aerodrome / Khersones Air Base,small_airport,44.578466,33.395462
44298,Risovoye Airfield,small_airport,45.995499,33.681017
44600,Gora Klementyeva Airfield,small_airport,45.012616,35.247767
32531,Yevpatoriya Airport,small_airport,45.225601,33.376701
31747,Kerch Airport,small_airport,45.372501373,36.401401520
340324,Koktebel Gliding Center,small_airport,45.020896,35.206845
44430,Zavodskoe Airfield,small_airport,44.919998,34.063
315689,Aerodrom Belz,small_airport,50.3771921,23.9648804
315690,Zhalizhnia,small_airport,50.4734613,24.4743705
315692,Turynka,small_airport,50.1205511,24.035789
321481,Drohobych Airfield,small_airport,49.3662916,23.5683736
34958,Brody Air Base,small_airport,50.130001068,25.170000076
44437,Tsuniv Airfield,small_airport,49.831848,23.690052
35089,Stryi Air Base,small_airport,49.243301392,23.786699295
6419,Jagellon Airfield,small_airport,49.7379,23.6689
44625,Voznesensk Air Base,small_airport,47.509998,31.254999
324998,Kulbakyne Air Base,small_airport,46.936433,32.098618
316279,Chervonoarmiis'ke Airstrip,small_airport,45.791888,28.72434
321033,Frunzivka Airstrip,small_airport,47.3313702,29.7908674
321103,Troits'ke Airstrip,small_airport,47.6693733,30.2982862
321208,Anan'iv Airstrip,small_airport,47.6796995,29.9669261
322148,Zahnitkiv Airstrip,small_airport,48.0351886,28.9258992
44395,Artsyz Air Base,small_airport,45.945829,29.376832
44397,Lymanske Airfield,small_airport,46.668998,30.011105
321182,Kremydivka Airfield,small_airport,46.758049,30.792846
46270,Liman Airfield,small_airport,46.57851,30.703053
326268,Kobelyachok Airstrip,small_airport,49.0522143,33.7993478
45177,Poltava Air Base,small_airport,49.627,34.487
45180,Lokhvitsya Airfield,small_airport,50.346,33.296
45179,Kakhnovka Airfield,small_airport,49.136799,33.477893
45178,Myrhorod Air Base,small_airport,49.932,33.641
32532,Suprunovka Airport,small_airport,49.568599701,34.397201538
35006,Konotop Air Base,small_airport,51.25,33.150001526
352972,Hlukhiv Airport,small_airport,51.68335,33.87135
32541,Sumy Airport,small_airport,50.858299255,34.762500763
321716,Lanivtsi Airstrip,small_airport,49.84537,26.116193
342153,Aeroclub Swallow,small_airport,48.81223,26.022577
6484,Ternopil International Airport,small_airport,49.5242,25.7001
6417,Chuhuiv Air Base,small_airport,49.8382,36.641201
504971,Sydorenkove Airport,small_airport,49.711725,35.385783
44431,Kharkiv North Airport,small_airport,50.025002,36.268902
45181,Korotych Airfield,small_airport,49.971,36.011
340330,Pryvillia Airfield,small_airport,46.1497,33.4064
340331,Lazume Airfield,small_airport,46.0838,32.5075
44312,Skadovsk Airfield,small_airport,46.131888,32.902506
340332,Bekhtery Airfield,small_airport,46.232,32.292
351113,Chaplynka Airport,small_airport,46.34539,33.54191
317424,Iziaslav,small_airport,50.1196431,26.8681069
321214,Kam'yanets'-Podil's'kyi Airfield,small_airport,48.695634,26.609469
35087,Starokostiantyniv Air Base,small_airport,49.748298645,27.273300171
316377,Tal'ne,small_airport,48.8715407,30.6593031
34964,Chernihiv Air Base,small_airport,51.547537,31.309374
44403,Dobrianka Airfield,small_airport,52.082491,31.121171
35061,Pryluki Air Base,small_airport,50.566699982,32.316699982
342089,Chernihiv West Airfield,small_airport,51.5196,30.955
351080,JagodÃ« Cropduster Strip,small_airport,42.63982,20.50275
351081,BanjÃ« Cropduster Strip,small_airport,42.47664,20.78648
35326,Coco Point Lodge Airstrip,small_airport,17.555599,-61.765301
31986,Cay Sal Airport,small_airport,23.696399689,-80.321296692
30866,Cat Cay Airport,small_airport,25.554425,-79.275404
31985,Hawks Nest Airport,small_airport,24.15449,-75.51796
32181,Pitts Town Airport,small_airport,22.8297,-74.3461
31991,Deep Water Cay Airport,small_airport,26.631700516,-77.921699524
31992,Grand Bahama Auxiliary Airfield,small_airport,26.631901,-78.3592
31989,Lee Stocking Airport,small_airport,23.775600433,-76.103599548
337551,Little Darby Island Airport,small_airport,23.85814,-76.22309
31997,Leaf Cay Airport,small_airport,24.149612,-76.473534
35346,Darby Island Airport,small_airport,23.850299835,-76.228202820
46381,Cave Cay Airstrip,small_airport,23.911301836,-76.274449825
35348,Sampson Cay Airport,small_airport,24.215999603,-76.478500366
46382,Farmers Cay Airstrip,small_airport,23.961372,-76.326206
46383,Black Point Airstrip,small_airport,24.089488449,-76.397917271
35345,Rudder Cut Cay Airport,small_airport,23.886400223,-76.253700256
31990,Hog Cay Airport,small_airport,23.3972,-75.496902
46380,Cape Santa Maria Airstrip,small_airport,23.649674,-75.32409
35347,Hog Key Airport,small_airport,23.600700378,-75.339302063
4932,Spanish Cay Airport,small_airport,26.950300217,-77.543800354
29641,Walkers Cay Airport,small_airport,27.259656,-78.400455
35342,Little Whale Cay Berry Islands Airport,small_airport,25.449349,-77.759991
35341,Big Whale Cay Airport,small_airport,25.399599,-77.791
46379,Port Nelson Airstrip,small_airport,23.651384078,-74.845068455
4953,Rum Cay Airport,small_airport,23.684400558,-74.836196899
4930,Sandy Point Airport,small_airport,26.004698,-77.395622
35340,Moores Island Airport,small_airport,26.317729,-77.561331
32679,West End Airport,small_airport,26.685301,-78.974998
319308,Lighthouse Reef Airstrip,small_airport,17.452965,-87.500671
42218,Matthew Spain Airport,small_airport,17.185898,-89.009936
309571,Manatee Airport,small_airport,17.27846,-89.0238
325351,San Ignacio Town (Maya Flats) Airstrip,small_airport,17.104872,-89.101129
328157,Privassion Airstrip,small_airport,17.039,-88.9547
42211,Santa Cruz Airport,small_airport,18.272100449,-88.456298828
338066,Johnny Chan Chen Airstrip,small_airport,18.44031,-88.45334
355047,Backlanding Airport,small_airport,17.85615,-88.58883
355046,Tres Leguas Airport,small_airport,17.90194,-88.986833
327952,San Felipe Airstrip,small_airport,17.88531,-88.887286
42212,Orange Walk Airport,small_airport,18.046766281,-88.583869934
309572,Chan Chich Airstrip,small_airport,17.5664,-89.0468
42213,Independence Airport,small_airport,16.53456,-88.441615
42214,Melinda Airport,small_airport,17.004299164,-88.304199219
42208,Silver Creek Airport,small_airport,16.728338,-88.369174
1001,Garden River Airport,small_airport,58.713901520,-113.875999451
921,Fort Vermilion Airport,small_airport,58.404201508,-115.950996399
835,Fox Lake Airport,small_airport,58.47364,-114.54932
1831,Fort Mackay / Horizon Airport,small_airport,57.381698608,-111.700996399
949,John D'Or Prairie Airport,small_airport,58.491401672,-115.138000488
317826,Prairie Point Airport,small_airport,58.272539,-116.461299
932,Steen River Airport,small_airport,59.633301,-117.167
971,La Crete Airport,small_airport,58.172875198,-116.337919235
893,Fort McMurray / Mildred Lake Airport,small_airport,57.055599213,-111.573997498
30592,Fort MacKay/Albian Aerodrome,small_airport,57.223899841,-111.418998718
999,Zama Lake Airport,small_airport,59.063899994,-118.889999390
991,Loon River Airport,small_airport,57.141899109,-115.074996948
885,Janvier Airport,small_airport,55.900001526,-110.733001709
1010,Gordon Lake Airport,small_airport,56.616699219,-110.5
1016,Manning Airport,small_airport,56.950801849,-117.643997192
302187,Fort McMurray / South Liege Airfield,small_airport,56.832352832,-113.098840714
1268,Liege / CNRL Airport,small_airport,57.001899719,-113.194000244
924,Grande Airport,small_airport,56.299999237,-112.233001709
46534,Fort Mackay / Firebag,small_airport,57.275833,-110.976666
880,Cold Lake Regional Airport,small_airport,54.477500916,-110.268997192
858,Red Earth Creek Airport,small_airport,56.546398163,-115.274002075
853,Chipewyan Lake Airport,small_airport,56.951336,-113.498259
844,Wabasca Airport,small_airport,55.961898804,-113.819000244
976,Glendon Airport,small_airport,54.270802,-111.067002
39769,Delta Tango Field,small_airport,55.8094,-117.8924
1797,Lac La Biche Airport,small_airport,54.770301819,-112.031997681
46622,Christina Lake Airport,small_airport,55.628385,-110.751114
1029,Eaglesham (South) Airport,small_airport,55.671100616,-117.935997009
898,Conklin (Leismer) Airport,small_airport,55.695301,-111.278999
508556,Bice Farm Airport,small_airport,55.697242,-117.939885
964,Donnelly Airport,small_airport,55.7094,-117.094002
1382,Paramount Bistcho Airport,small_airport,59.6381,-118.333
2022,High Prairie Airport,small_airport,55.393600464,-116.474998474
865,Elk Point Airport,small_airport,53.893100739,-110.772003174
335886,Jaques Farms Airport,small_airport,50.860523,-110.651743
511360,Codessa South Airport,small_airport,55.719801,-118.039116
1019,Grist Lake Airport,small_airport,55.400001526,-110.483001709
962,Johnson Lake Airport,small_airport,57.566699982,-110.317001343
1005,Mobil Bistcho Airport,small_airport,59.474732692,-119.006137848
872,Two Hills Airport,small_airport,53.700000763,-111.782997131
1011,Muskeg Tower Airport,small_airport,57.137500763,-110.892997742
1935,Vermilion Airport,small_airport,53.355800629,-110.823997498
990,Spirit River Airport,small_airport,55.783599854,-118.839996338
46592,Nampa / Hockey,small_airport,55.914900566,-117.136155367
937,Grimshaw Airport,small_airport,56.19611,-117.625278
320700,Hnatko Farms Airport,small_airport,54.1996,-114.123502
998,Pelican Airport,small_airport,56.160800934,-113.473999023
302185,Fort McMurray / Legend Airfield,small_airport,57.196944,-112.895556
931,Edmonton / Josephburg Airport,small_airport,53.727998032,-113.086566925
906,Vegreville Airport,small_airport,53.514400482,-112.027000427
958,Calling Lake Airport,small_airport,55.316699982,-113.25
948,Debolt Airport,small_airport,55.235238,-118.040028
883,Barrhead Airport,small_airport,54.099998474,-114.432998657
317825,Carlstads Airstrip,small_airport,56.247489,-119.798636
910,St. Paul Airport,small_airport,53.993301392,-111.379997253
967,Boyle Airport,small_airport,54.573299408,-112.819999695
834,Fairview Airport,small_airport,56.081401825,-118.434997559
868,Killam-Sedgewick Airport,small_airport,52.795446,-111.76037
46528,Edmonton / Villeneuve (Rose Field),small_airport,53.645556,-113.802778
505492,Grovedale Airport,small_airport,55.04986,-118.82903
1000,Chipman Airport,small_airport,53.718754,-112.63586
859,Provost Airport,small_airport,52.338100433,-110.278999329
1714,Empress Airport,small_airport,50.933300018,-110.013000488
896,Westlock Airport,small_airport,54.142200470,-113.740997314
1002,Irma Airport,small_airport,52.912200928,-111.174003601
1953,Wainwright Airport,small_airport,52.796404,-110.858445
302186,Fort McMurray / North Liege Airfield,small_airport,57.136099593,-113.290071487
1624,Viking (South) Airport,small_airport,53.0256,-111.948997
2044,Edmonton / Villeneuve Airport,small_airport,53.667499542,-113.853996277
846,Viking Airport,small_airport,53.108968535,-111.864938736
978,CFB Wainwright Field 21 Airport,small_airport,52.830601,-111.100998
1492,Kirby Lake Airport,small_airport,55.355598,-110.637001
902,Beaverlodge Airport,small_airport,55.184200287,-119.447998047
929,Trout Lake Airport,small_airport,56.5,-114.550003052
45049,Edmonton/Morinville (Mike's Field),small_airport,53.836944444,-113.563333333
39943,Primrose Airport,small_airport,55.390002,-111.1198
908,Tofield Airport,small_airport,53.371101379,-112.696998596
316996,Parkland Airport,small_airport,53.474102,-113.824282
986,Bawlf (Blackwells) Airport,small_airport,52.900001526,-112.550003052
831,Hardisty Airport,small_airport,52.646900177,-111.384002686
942,Christina Basin Airport,small_airport,55.590000153,-111.822998047
1024,Schlenker Airport,small_airport,49.971671,-110.72439
943,Jean Lake Airport,small_airport,57.483299255,-113.883003235
45221,Edmonton/Morinville (Currie Field),small_airport,53.819722,-113.760833
985,Edmonton / Gartner Airport,small_airport,53.281700134,-113.455001831
960,Empress McNeill Spectra Energy Airport,small_airport,50.681831,-110.043182
46524,Edmonton / Lechelt Field,small_airport,53.576289,-112.982025
1548,Stony Plain (Lichtner Farms) Airport,small_airport,53.537498474,-114.068000793
888,Camrose Airport,small_airport,53.040298462,-112.816001892
907,Mayerthorpe Airport,small_airport,53.9375,-115.179000854
845,Edmonton / Twin Island Airpark,small_airport,53.471087,-113.155665
871,Valleyview Airport,small_airport,55.032941,-117.294545
920,Edmonton / Cooking Lake Airport,small_airport,53.427502,-113.115997
505350,New Brigden Airport,small_airport,51.69633,-110.49568
946,Marek Farms Airport,small_airport,53.031398773,-112.777999878
1629,Brooks Regional Airport,small_airport,50.633598,-111.926003
839,Oyen Municipal Airport,small_airport,51.334201813,-110.490997314
947,Consort Airport,small_airport,52.023788,-110.748762
505347,Oyen North Airport Number 2,small_airport,51.48637,-110.44196
914,Wetaskiwin Regional Airport,small_airport,52.965000153,-113.411003113
511512,Mud Butte Airport,small_airport,51.841771,-110.595331
46616,Edmonton / Calmar (Maplelane Farm),small_airport,53.184654,-113.738236
953,Warburg / Zajes Airport,small_airport,53.217777526,-114.336605072
320351,Millet/Creekview Airport,small_airport,53.0778,-113.506601
930,Namur Lake Airport,small_airport,57.383300781,-112.800003052
966,Teepee Airport,small_airport,56.459400177,-114.119003296
881,Vauxhall Airport,small_airport,50.033298492,-112.083000183
1698,Coronation Airport,small_airport,52.075000763,-111.444999695
852,Drumheller Municipal Airport,small_airport,51.496398926,-112.749000549
963,Birch Mountain Airport,small_airport,57.700000763,-111.833000183
335889,Calmar/Wizard Lake Airport,small_airport,53.115969,-113.769039
956,Bashaw Airport,small_airport,52.557889,-112.964071
877,Bassano Airport,small_airport,50.804107,-112.464065
905,Edra Airport,small_airport,57.849998474,-113.25
847,Bow Island Airport,small_airport,49.883300781,-111.333000183
841,Taber Airport,small_airport,49.826698303,-112.184997559
856,Ponoka Industrial (Labrie Field) Airport,small_airport,52.651699,-113.606003
862,Stettler Airport,small_airport,52.310001373,-112.753997803
299264,Beaverlodge / Clanachan Field,small_airport,55.2344931,-119.841591
891,Castor Airport,small_airport,52.220924925,-111.926887035
870,Hanna Airport,small_airport,51.632158,-111.904651
1006,Margaret Lake Airport,small_airport,58.945802303,-115.256538391
892,Drayton Valley Industrial Airport,small_airport,53.265800476,-114.959999084
851,Lacombe Airport,small_airport,52.488300323,-113.711997986
320121,Rednek Air Airport,small_airport,49.821603,-112.5308
840,Fox Creek Airport,small_airport,54.380001068,-116.765998840
934,Rockyford Airport,small_airport,51.266700745,-113.116996765
320663,Rockyford/Early Bird Air Airport,small_airport,51.1777,-113.2791
299263,Wildwood / Loche Mist Farms Airstrip,small_airport,53.546531,-115.260657
816,Ostergard's Airport,small_airport,51.295015,-112.610207
936,Foremost Airport,small_airport,49.483100891,-111.494003296
301320,Lethbridge / J3 Airfield,small_airport,49.741621,-112.73833
299651,Linden Airport,small_airport,51.594322,-113.480229
935,Rimbey Airport,small_airport,52.681561,-114.236518
878,Three Hills Airport,small_airport,51.696701050,-113.208999634
320083,Hillmans Farm Airport,small_airport,52.228,-114.256202
320349,Safron Farms Airport,small_airport,52.199,-114.237301
875,Innisfail Airport,small_airport,52.078601837,-114.027000427
299244,Lethbridge / Anderson Field,small_airport,49.656944444,-112.772777778
1004,Beiseker Airport,small_airport,51.393299103,-113.472000122
505417,Nemiskam Airport,small_airport,49.45752,-111.37427
320345,Gunnlaugson Airport,small_airport,49.636701,-112.6916
314226,Appleton Field,small_airport,50.9904,-113.3703
298378,Lethbridge (Mercer Field),small_airport,49.554811288,-112.561540604
301228,Red Deer / Truant Airfield,small_airport,52.287043,-113.913181
320497,Truant South Airport,small_airport,52.2782,-113.9151
918,Fort Macleod Airport,small_airport,49.700000763,-113.416999817
813,Strathmore (D.J. Murray) Airport,small_airport,51.133146,-113.55996
928,Hespero Airport,small_airport,52.299999237,-114.463996887
46598,Alhambra / Ahlstrom Airport,small_airport,52.346194,-114.667525
1890,Rocky Mountain House Airport,small_airport,52.429698944,-114.903999329
982,Cheadle Airport,small_airport,51.057498932,-113.624000549
886,Warner Airport,small_airport,49.293300629,-112.189002991
863,Claresholm Industrial Airport,small_airport,50.004699707,-113.629997253
959,Olds (Netook) Airport,small_airport,51.849998474,-114.067001343
1018,Chestermere (Kirkby Field) Airport,small_airport,51.04205,-113.754531
968,Fort Macleod (Alcock Farm) Airport,small_airport,49.583302,-113.300001
917,Brant (Dixon Farm) Airport,small_airport,50.419399261,-113.541000366
995,Wilderman Farm Airport,small_airport,50.552434748,-113.583183289
1777,Jasper Airport,small_airport,52.996418,-118.060233
857,De Winton South Calgary Airport,small_airport,50.821899414,-113.823997498
830,Olds-Didsbury Airport,small_airport,51.711898804,-114.107002258
1026,Bishell's Airport,small_airport,51.582801819,-114.052001953
981,Milk River (Madge) Airport,small_airport,49.144699097,-112.083999634
301231,Olds / North 40 Ranch Airstrip,small_airport,51.900170513,-114.147820473
299272,Vulcan / Kirkcaldy Airport,small_airport,50.331944,-113.357778
879,High River Airport,small_airport,50.534162,-113.843396
1017,Vulcan Airport,small_airport,50.40447,-113.285223
911,Milk River Airport,small_airport,49.133300781,-112.050003052
625,Cayley A J Flying Ranch Airport,small_airport,50.453887,-113.747191
842,Highwood Airport,small_airport,50.801898956,-113.888999939
843,Hinton / Entrance Airport,small_airport,53.381401062,-117.700996399
876,Swan Hills Airport,small_airport,54.670799255,-115.415000916
320123,Didsbury/Minty Field,small_airport,51.6535,-114.353
1015,Doig Airport,small_airport,56.950000763,-119.516998291
884,Ross International Airport,small_airport,48.998704853,-111.975414276
1014,Calgary / Okotoks Air Park,small_airport,50.735298157,-113.934997559
848,Airdrie Aerodrome,small_airport,51.263901,-113.933998
972,Sundre Airport,small_airport,51.774200439,-114.677001953
320652,Beck Farm Airport,small_airport,49.3366,-113.5733
855,Cu Nim Airport,small_airport,50.722868,-114.180716
1025,Sundre / Goodwins Farm Airport,small_airport,51.739805715,-114.662600756
46532,Calgary / Okotoks (Rowland Field),small_airport,50.764722223,-113.958055556
300229,Calgary / Christiansen Field,small_airport,50.799479647,-114.051260948
1981,Cowley Airport,small_airport,49.636398315,-114.09400177
832,Cardston Airport,small_airport,49.163631,-113.241888
1258,Arkayla Springs Airport,small_airport,51.203569,-114.776329
836,Jasper-Hinton Airport,small_airport,53.319199,-117.752998
308082,Black Diamond/Flying R Ranch Airport,small_airport,50.645,-114.203
993,Clearwater River Airport,small_airport,51.988098,-115.227997
1022,Turner Valley Bar N Ranch Airport,small_airport,50.654399872,-114.344001770
320088,Anchor 9 Ranch Airport,small_airport,51.4125,-114.580201
889,Del Bonita / Whetstone International Airport,small_airport,48.998600006,-112.776000977
1667,Banff Airport,small_airport,51.208222,-115.540624
988,Red Deer Forestry Airport,small_airport,51.651402,-115.238998
1951,Athabasca Airport,small_airport,54.743099213,-113.205001831
1020,Winters Aire Park Airport,small_airport,50.904819015,-113.796215057
39950,Ram Falls Airstrip,small_airport,52.086813,-115.856092
39886,Moh Creek Airport,small_airport,50.525439,-125.053607
44570,Nass Camp Airstrip,small_airport,55.290699005,-128.996994019
40023,Tatla Lake Airport,small_airport,51.915606,-124.598401
46633,Monte Creek Airstrip,small_airport,50.648263182,-119.90032196
46634,Prichard Airstrip,small_airport,50.659473079,-119.793720245
298629,Sheridan Lake Airstrip,small_airport,51.495492221,-120.835790634
298408,Dugan Lake Air Strip,small_airport,52.197769902,-121.957587004
430046,Kamloops Model Airplane Society Airstrip,small_airport,50.840558,-120.268223
430047,Michell Airpark,small_airport,48.5658,-123.391178
430048,One Hundred Mile Model Flyers,small_airport,51.619397,-121.315198
430049,Kelowna Ogopogo Radio Controllers,small_airport,50.040422,-119.394365
430648,Tranquille Valley Airfield,small_airport,50.859547,-120.671132
355455,The Hill Airstrip,small_airport,52.218848,-123.449538
355454,Heffley Creek Airstrip,small_airport,50.868973,-120.274115
46632,Knutsford Airfield,small_airport,50.598031,-120.30864
1848,Pitt Meadows Airport,small_airport,49.216098785,-122.709999084
620,Courtenay Airpark,small_airport,49.679237,-124.98064
355514,Clyak River Airport,small_airport,51.885622,-127.353264
708,Fort Langley Airport,small_airport,49.167499542,-122.555000305
1699,Chilliwack Airport,small_airport,49.153157,-121.939309
1827,Langley Airport,small_airport,49.1008,-122.630997
354380,Long Harbour Airport,small_airport,48.858482,-123.47487
317769,Dean River Airport,small_airport,52.82371,-126.964957
355465,Rivers Inlet Airport,small_airport,51.683639,-127.185741
1282,Quamichan Lake (Raven Field) Airport,small_airport,48.811901093,-123.651000977
1782,Denny Island Airport,small_airport,52.136474,-128.056182
761,Cortes Island (Hansen Airfield) Airport,small_airport,50.020301819,-124.984001160
1900,Squamish Airport,small_airport,49.781700134,-123.162002563
644,Port McNeill Airport,small_airport,50.5756,-127.028999
729,Kitimat Airport,small_airport,54.167758,-128.578663
631,Duncan Airport,small_airport,48.754534,-123.709702
634,Sechelt-Gibsons Airport,small_airport,49.460601807,-123.71900177
298628,Stuart Island Airstrip,small_airport,50.409447434,-125.131616592
782,Courtenay (Smit Field) Airport,small_airport,49.666938,-125.097654
710,Woodcock Airport,small_airport,55.066699982,-128.233001709
1856,Pemberton Regional Airport,small_airport,50.302502,-122.737999
44557,Seeley Lake Field,small_airport,55.193001,-127.712997
646,Oliver Airport,small_airport,49.173301697,-119.551002502
44558,Private Airstrip,small_airport,55.466899872,-127.703002930
44559,Witwer Airfield,small_airport,55.535198212,-127.865997314
46513,Shuswap (Skwlax Field) Airport,small_airport,50.878669,-119.590816
320664,Ross Creek Airport,small_airport,50.965502,-119.2254
639,Lillooet Airport,small_airport,50.674702,-121.893997
681,Mabel Lake Airport,small_airport,50.608898163,-118.731002808
508531,Bowser Aerodrome,small_airport,56.395182,-129.945021
505821,Shuswap Lake Estates Airfield,small_airport,50.86834,-119.37353
695,Gordon Field,small_airport,58.816699982,-122.782997131
637,Nakusp Airport,small_airport,50.266399384,-117.813003540
2032,Nelson Airport,small_airport,49.494201660,-117.301002502
701,Midway Airport,small_airport,49.009998322,-118.790000916
685,Helmet Airport,small_airport,59.4258,-120.797997
731,Bob Quinn Lake Airport,small_airport,56.966702,-130.25
615,Merritt Airport,small_airport,50.122798920,-120.747001648
632,Houston Airport,small_airport,54.439200982,-126.778879166
1826,Hudson's Hope Airport,small_airport,56.035142,-121.978326
647,Vanderhoof Airport,small_airport,54.051607,-124.010804
730,Fort Grahame Airport,small_airport,56.521387788,-124.470291138
635,Ingenika Airport,small_airport,56.790599823,-124.897003174
703,Tsay Keh Airport,small_airport,56.906101,-124.964996
320601,Alexis Creek Ranch Private Airport,small_airport,52.063197,-123.258464
659,Ospika Airport,small_airport,56.275001526,-124.052001953
650,McBride Airport/Charlie Leake Field,small_airport,53.314999,-120.170998
711,Kaslo Airport,small_airport,49.903598785,-116.934997559
1779,Fort St James Airport,small_airport,54.397201538,-124.263000488
692,Mile 422 (Alaska Highway) Airport,small_airport,58.849399567,-125.239997864
658,Beaverley Airport,small_airport,53.855598450,-122.907997131
626,Fort Ware Airport,small_airport,57.427200317,-125.650001526
691,Quesnel Lake Airport,small_airport,52.513952,-121.045938
508876,Caribou Canim Ranch Airport,small_airport,51.88313,-120.61608
1708,Dease Lake Airport,small_airport,58.422199249,-130.031997681
621,Valemount Airport,small_airport,52.852736,-119.336266
697,Radium Hot Springs Airport,small_airport,50.627155,-116.094981
1702,Fairmont Hot Springs Airport,small_airport,50.331052,-115.873739
349136,Canal Flats Airport,small_airport,50.16308,-115.82857
805,Dawson Creek (Flying L Ranch) Airport,small_airport,55.819488525,-120.460281372
629,Douglas Lake Airport,small_airport,50.165460049,-120.171273351
349135,Thunder Hill Airport,small_airport,50.18887,-115.85229
612,Invermere Airport,small_airport,50.521502,-116.005775
674,Lionel P. Demers Memorial Airpark,small_airport,49.285798,-115.156923
714,Mule Creek Airport,small_airport,59.773819,-136.596161
1858,Puntzi Mountain Airport,small_airport,52.112800598,-124.144996643
354378,Chilanko Lodge,small_airport,51.957371,-124.885969
649,One Hundred Mile House Airport,small_airport,51.642501831,-121.306999207
320455,Dougall Campbell Field,small_airport,52.010801,-121.2107
737,Tumbler Ridge Airport,small_airport,55.025001526,-120.934997559
723,Eddontenajon / Iskut Village Airport,small_airport,57.847994155,-129.983968735
2028,South Cariboo Region / 108 Mile Airport,small_airport,51.736099243,-121.333000183
654,Likely Airport,small_airport,52.616699219,-121.5
636,Springhouse Airpark,small_airport,51.955600739,-122.138999939
508872,Twin Lakes Airport,small_airport,52.22183,-121.75476
